chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	8292	2	0.3113014042814552	1	0.03948081386450345	1.0	3.0266458187435497	144058
chr1	8289	3	0.3447755425167486	1	0.00528620546692232	1.0	4.52202557755286	66
chr1	8355	2	0.3364931384899691	1	0.04538199744447013	1.0	2.867718315818988	2
chr1	8357	2	0.3347623328088283	1	0.04496671400521831	1.0	2.878113609734197	2
chr1	8360	2	0.2892617795485811	1	0.03457995146573969	1.0	3.18081222187558	3
chr1	8339	2	0.2360060154674972	1	0.023832208242366735	1.0	3.6310778767939675	1000000
chr1	8223	2	0.3226808931523356	1	0.04210799455293726	1.0	2.9527662551516256	1
chr1	8224	2	0.3041707553058915	1	0.03786773970631122	1.0	3.074846161411407	1
chr1	8225	3	0.3007665583521045	1	0.0036251033280320574	1.0	4.921819388650796	1
chr1	8255	2	0.2543272392248357	1	0.027346985752325813	1.0	3.46151642610181	11
chr1	8266	2	0.2820089933675851	1	0.03302304938634339	1.0	3.23511264270555	11
chr1	8252	2	0.2527847880085302	1	0.027043479893919295	1.0	3.4751290301155566	1000000
chr1	8235	2	0.2860078841677029	1	0.033877969909985435	1.0	3.204939364182027	2
chr1	8237	2	0.2624941543389644	1	0.028976784780716244	1.0	3.3913019240332374	1
chr1	8238	2	0.2868290392980656	1	0.034054588408379584	1.0	3.198815156314793	1
chr1	8478	2	0.2114255112439317	1	0.019436366670573416	1.0	3.8898095407937756	41
chr1	8519	3	0.1187908411477816	1	0.00025563518817978576	1.0	8.35955785659693	41
chr1	8410	2	0.3332819620901205	1	0.044612650163876104	1.0	2.8870628001313405	1000000
chr1	8381	2	0.2459484820082464	1	0.025714998891842634	1.0	3.536879563198845	73
chr1	8454	2	0.1443992339963674	1	0.00947425489528692	1.0	4.883172862520335	14
chr1	8468	2	0.1931928280769488	1	0.01642370099193242	1.0	4.110704948105017	14
chr1	8435	3	0.3131938740954449	1	0.004055901636427168	1.0	4.800977828691736	1000000
chr1	7974	2	0.2110804801247106	1	0.019377358097255146	1.0	3.8937383646520427	1000000
