chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	8289	2	0.101390071934458	1	0.004805405089020975	1.0	5.9626323490285005	144058
chr1	8241	2	0.0841384626175185	1	0.0033472202414829627	1.0	6.6049089098466185	326
chr1	8567	2	0.0816354779307746	1	0.0031562593286370458	1.0	6.714159657668106	326
chr1	8064	2	0.0693637409742451	1	0.0022972612164926134	1.0	7.3305102352605	623
chr1	8687	2	0.0683299389844577	1	0.0022308225312188228	1.0	7.389710627649379	81
chr1	8768	1	0.0408937292071922	1	0.0400688628295033	1.0	4.742838887499984	81
chr1	7006	2	0.0654063740322446	1	0.0020479758195291417	1.0	7.564491091325551	1000000
chr1	6409	2	0.0868581843905161	1	0.003560695540059038	1.0	6.491451111830123	1263
chr1	7672	2	0.0812440502618269	1	0.0031268747733074653	1.0	6.731687648242038	1263
chr1	7157	2	0.0611877298039404	1	0.0017973320171303351	1.0	7.837969866335109	1000000
chr1	7071	2	0.0780502046202575	1	0.0028919713848390345	1.0	6.879470552190732	2684
chr1	9755	2	0.0922030042107475	1	0.003998228588626317	1.0	6.28289243764332	2684
chr1	9562	2	0.0744761179528837	1	0.002639417890258791	1.0	7.05570466472496	1100
chr1	10662	2	0.0910707998074587	1	0.0039035618633750926	1.0	6.325578445261297	1100
chr1	10428	2	0.0660979153150514	1	0.0020905525184098926	1.0	7.522125940341547	1000000
chr1	2705	2	0.0788410439221458	1	0.0029493286173664975	1.0	6.842063755532668	1000000
chr1	1263	2	0.0733931707177653	1	0.0025650568727154004	1.0	7.111566413762984	243
chr1	1506	2	0.0960580891355684	1	0.004328505875616836	1.0	6.14308779881849	243
chr1	815	2	0.0853533073669704	1	0.0034418078241570905	1.0	6.553577939616573	39
chr1	854	2	0.0857045702644681	1	0.0034693882245649312	1.0	6.538934267847373	39
chr1	853	2	0.0803286710096994	1	0.003058663889357592	1.0	6.773163941566283	128
chr1	981	2	0.0698533174316786	1	0.002329048415615677	1.0	7.302924261698803	128
chr1	5371	2	0.0615078718406024	1	0.001815803366912107	1.0	7.816254493625031	164
chr1	5535	2	0.0827668713488223	1	0.0032419220001733383	1.0	6.6641790245228	164
chr1	4036	2	0.0636398277813149	1	0.0019411154866465217	1.0	7.675764531584542	242
chr2	4278	2	0.0807114177308868	2	0.0030870984164942557	1.0	6.755737895205734	242
chr2	3664	3	0.0904590498059071	2	0.00011529417942325323	1.0	9.673830268943423	1000000
chr2	3474	2	0.0810181381514687	2	0.0031099745657844195	1.0	6.7418601661892135	99
chr2	3573	2	0.0812599715152953	2	0.003128067453685742	1.0	6.730972294659149	99
chr2	5661	3	0.0561458737652445	2	2.828395592085837e-05	1.0	12.423883308028916	271
chr2	5932	2	0.06592882377313	2	0.0020801032826430056	1.0	7.532424526305	271
chr2	5920	2	0.070631837185752	2	0.002380024187407721	1.0	7.259636181085665	1000000
chr2	4783	2	0.0732297971960463	2	0.00255392636703123	1.0	7.1200985649062805	405
chr2	5188	2	0.0722883608008407	2	0.0024902352471032852	1.0	7.169813865169354	405
chr2	5176	2	0.0729537874690004	2	0.002535174280395209	1.0	7.1345766440729514	1000000
chr2	5166	2	0.0754794620493501	2	0.002709212137374778	1.0	7.005000199765706	1000000
chr2	5036	2	0.0852372058850443	2	0.003432714568979385	1.0	6.558437400875494	42
chr2	5078	2	0.0881629869403003	2	0.003665311838422691	1.0	6.438841247438997	42
chr2	774	2	0.0730908566378122	2	0.0025444785485339012	1.0	7.127376676576264	1000000
chr2	232	2	0.0775442168733414	2	0.002855553307590618	1.0	6.9036958936924835	1000000
chr2	14	2	0.0945385513132987	2	0.00419685965660467	1.0	6.197202609148992	2032
chr2	2046	2	0.0873325504008544	2	0.0035985645099509598	1.0	6.472192045716324	2032
chr2	2044	2	0.084251130394584	2	0.0033559403047647243	1.0	6.6001029484554525	7886
chr2	9930	2	0.0959327042359398	2	0.004317571213506916	1.0	6.147505843111704	396
chr2	10326	2	0.0780527615106157	2	0.002892155969639591	1.0	6.879348718703993	396
chr2	9793	2	0.0806056637799686	2	0.00307922945540042	1.0	6.760540667440625	1000000
chr2	9661	2	0.0719544157490237	2	0.0024678265237128806	1.0	7.187677322134981	2097
chr2	11758	2	0.0938675575153926	2	0.0041393326920426176	1.0	6.221502993412366	2097
chr2	11483	2	0.0691125732636884	2	0.002281034168319338	1.0	7.344773761609082	104
chr2	11587	2	0.0757951659072586	2	0.00273135159987357	1.0	6.989249554017542	104
chr2	11547	2	0.0601216103913349	2	0.0017364726474410187	1.0	7.91150674258918	1000000
chr2	10862	2	0.0674509468517172	2	0.0021750643258133407	1.0	7.441089034323516	537
chr2	11399	2	0.0708373293687607	2	0.002393566955607375	1.0	7.248326701917099	537
chr2	7111	2	0.077966264668138	2	0.0028859147607725633	1.0	6.8834734581498385	74
chr2	7185	2	0.0790289682221042	2	0.0029630365365303267	1.0	6.833255502936865	74
chr2	6950	2	0.0776580662026385	2	0.002863728478354431	1.0	6.89822497030849	322
chr2	7272	2	0.0710449765083488	2	0.0024072888737051083	1.0	7.2369473660120684	322
chr2	7260	2	0.0806307079480191	2	0.003081092089703543	1.0	6.759402465089063	1000000
chr2	6466	2	0.0755121473548129	2	0.0027115003056226226	1.0	7.003365039983928	2087
chr2	8553	2	0.0651858310599411	2	0.0020344854849868115	1.0	7.578140549702115	2087
chr2	8057	2	0.0956321799336365	2	0.0042914154329700555	1.0	6.158129342191156	1000000
chr2	7997	2	0.0999357931845811	2	0.004673032166204602	1.0	6.010460466553895	1000000
chr3	6517	2	0.0734640895120438	3	0.0025698956665451776	1.0	7.10787134639245	239
chr3	6756	2	0.0624910704582414	3	0.001873096512783435	1.0	7.750589411639098	239
chr3	6284	2	0.0754589729570866	3	0.0027077782445211946	1.0	7.0060257436596425	1000000
chr3	6195	2	0.0704962043720733	3	0.0023711054676783263	1.0	7.267127334717383	1161
chr3	7356	2	0.0794335468527905	3	0.0029926500351674865	1.0	6.814395896229615	1161
chr3	760	2	0.0698320174741558	3	0.0023276611255709217	1.0	7.304118538115585	5400
chr3	6160	2	0.0734577537652139	3	0.002569463201993717	1.0	7.108201243961561	5400
chr3	456	2	0.07838568523594	3	0.0029162377182705996	1.0	6.8635348892577195	8714
chr3	9170	2	0.0852489863875395	3	0.0034336367207929803	1.0	6.557943884360989	8714
chr3	8778	2	0.0824336290412697	3	0.003216578382029032	1.0	6.678796254467108	1000000
