chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	8359	1	0.0243486191525492	1	0.024054582819170996	1.0	6.252554633247815	144058
chr1	8224	1	0.0240014213862932	1	0.02371567792023057	1.0	6.299857184861789	273
chr1	8497	1	0.0063043433701951	1	0.006284512692548422	1.0	12.51507515403692	273
chr1	8489	1	0.0050335135525746	1	0.0050208666515795175	1.0	14.024029978988588	1000000
chr1	8403	1	0.0093679015404784	1	0.009324159447944937	1.0	10.235079895246102	1000000
chr1	8396	1	0.0242937665219293	1	0.024001048177452664	1.0	6.259961365656267	1000000
chr1	7974	1	0.0115614659345298	1	0.011494889009876101	1.0	9.192702723535417	1000000
chr1	7961	1	0.0132379268159937	1	0.013150690828284677	1.0	8.576349301363996	194
chr1	8155	1	0.0048989347659064	1	0.00488695455639178	1.0	14.217274967548157	194
chr1	8006	1	0.0054027300231201	1	0.005388161525629825	1.0	13.531334488174632	991
chr1	8997	1	0.0121018177887199	1	0.01202888529354197	1.0	8.980218039689115	991
chr1	8983	1	0.012206710162413	1	0.0121325104940621	1.0	8.940601856092407	52
chr1	9035	1	0.006312248648093	1	0.006292368258576785	1.0	12.507136439072978	52
chr1	8679	1	0.0062073313347577	1	0.006188105654233165	1.0	12.61372402032703	60
chr1	8739	1	0.0080126199202614	1	0.007980604447605023	1.0	11.082018630884273	60
chr1	6817	1	0.0048345699466267	1	0.004822902223722637	1.0	14.312528258100931	1000000
chr1	6408	1	0.006584527005127	1	0.0065628965087544296	1.0	12.242458161608168	173
chr1	6581	1	0.007556653873301	1	0.007528174146717583	1.0	11.416709730221106	4
chr1	6585	1	0.0092216003110375	1	0.00917921175174024	1.0	10.317473982865788	4
chr1	7639	1	0.008880375295113	1	0.008841061223063166	1.0	10.517449018005422	1054
chr1	7606	1	0.0095789223736557	1	0.009533190633483709	1.0	10.119558079417045	37
chr1	7643	1	0.0074671010528435	1	0.00743929151570207	1.0	11.486002240025392	31
chr1	7674	1	0.0110622360285447	1	0.011001274492938242	1.0	9.402590042895154	6
chr1	7680	1	0.0075173364032827	1	0.0074891518983375765	1.0	11.446980331888415	6
chr1	11485	1	0.0042019905218297	1	0.004193174512242561	1.0	15.361857054607624	694
chr1	12179	1	0.0062750300449751	1	0.006255383160353194	1.0	12.544642752969102	45
chr1	12224	1	0.0037333238169317	1	0.0037263636278112955	1.0	16.305261695546037	45
chr1	12077	1	0.0029366575676925	1	0.002932349806695606	1.0	18.399079478985836	241
chr1	12318	1	0.0110270707995376	1	0.010966495514766285	1.0	9.417905372050022	241
chr1	11960	1	0.0045552961511521	1	0.004544936525996183	1.0	14.748872861602301	1000000
chr1	9808	1	0.006657810934341	1	0.006635696815546397	1.0	12.173995926617698	271
chr1	10079	1	0.0034570295910175	1	0.0034510609441315257	1.0	16.949015681373265	271
chr1	9954	1	0.0045890793435836	1	0.004578565607910365	1.0	14.693985867196464	765
chr1	10719	1	0.0033174105461674	1	0.0033119140195598516	1.0	17.304428524545376	765
chr1	10204	1	0.0068791733099777	1	0.006855565961295963	1.0	11.973854156870479	10
chr1	10214	1	0.0088658868788752	1	0.008826700795770678	1.0	10.526193061469723	10
chr1	2605	1	0.0161968465897766	1	0.016066382986056716	1.0	7.730239969462654	1000000
chr1	399	1	0.004448628453249	1	0.0044387479626653145	1.0	14.926246426970867	243
chr1	642	1	0.0040633709743466	1	0.004055126652868022	1.0	15.623864662961575	243
chr1	1360	1	0.0050474511670368	1	0.005034734190497633	1.0	14.004458016507108	13
chr1	1373	1	0.0043104160481999	1	0.004301139538270951	1.0	15.165766617651588	13
chr1	5435	1	0.003251629114914	1	0.003246348294270865	1.0	17.479742585757162	4062
chr1	4874	1	0.0106678488272376	1	0.010611149128320584	1.0	9.57863658967518	1296
chr1	6170	1	0.0079395897693089	1	0.007908154475916035	1.0	11.13368902941898	1296
chr1	6137	1	0.0072241018299765	1	0.007198070727847056	1.0	11.680442493998573	1000000
chr1	5577	1	0.0077419827319977	1	0.007712090774435843	1.0	11.277128196715273	17
chr1	5594	1	0.0040260205018047	1	0.004017926946513847	1.0	15.696759393199052	17
chr1	3878	1	0.0037883397919568	1	0.0037811730855964116	1.0	16.185538672206626	1000000
chr1	3797	1	0.0096236391793665	1	0.009577480155110804	1.0	10.095564315836802	1000000
chr1	3274	1	0.0142066070524416	1	0.014106169399113869	1.0	8.270670497653514	1000000
