chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	8351	2	0.1215381894621122	1	0.006813743396441419	1.0	5.388228305317804	144058
chr1	8190	1	0.0346664861921102	1	0.03407248729431759	1.0	5.184686153096732	75
chr1	8265	2	0.1429776578863812	1	0.009297330225995095	1.0	4.911148197938266	75
chr1	8253	2	0.1536607818557352	1	0.010663345947563968	1.0	4.710098347304668	287
chr1	8540	2	0.2054575521199564	1	0.01842646393374233	1.0	3.9590654441542834	287
chr1	8457	2	0.2275196886387938	1	0.022272295486699126	1.0	3.715967674691679	1000000
chr1	7872	2	0.1887961441019826	1	0.015729963899926914	1.0	4.168413310311262	187
chr1	8059	2	0.2236920014408709	1	0.021583158867345697	1.0	3.7557185893616483	187
chr1	9078	2	0.147175634691194	1	0.00982410804250188	1.0	4.829657067545675	1019
chr1	8974	2	0.2183038427370915	1	0.020628504503358066	1.0	3.813317381912203	284
chr1	9258	2	0.2020256189483966	1	0.017856125316189287	1.0	4.000186835642988	44
chr1	9302	2	0.2110794129738924	1	0.01937717570687807	1.0	3.8937505301471527	44
chr1	9182	2	0.18208802956213	1	0.014696573714564738	1.0	4.2602212197229	1000000
chr1	8710	2	0.2195139751530042	1	0.020841330749131002	1.0	3.8002089987289325	1000000
chr1	8672	2	0.1910182307361968	1	0.0160789642749996	1.0	4.139012909987118	43
chr1	8715	2	0.2448707081281136	1	0.025508061481529856	1.0	3.5468326345821497	43
chr1	8904	2	0.1922955932805537	1	0.016281081276167633	1.0	4.12232996088298	189
chr1	8779	2	0.23561813014511	1	0.02375995497691528	1.0	3.634864566873188	43
chr1	8822	2	0.2332485748986276	1	0.02332054252417661	1.0	3.658187410576133	43
chr1	6804	2	0.1894481670503281	1	0.015832027411915726	1.0	4.1597359022893805	1000000
chr1	6792	2	0.1829930127443508	1	0.014834206945817843	1.0	4.247558253290911	1000000
chr1	6699	2	0.2204117316645681	1	0.02099981245497083	1.0	3.790549573186445	236
chr1	6935	3	0.2374599643992553	1	0.0018695604245780263	1.0	5.6690903887059125	236
chr1	6360	3	0.2235979256750964	1	0.0015770074034464844	1.0	5.871492021412957	1000000
chr1	6341	3	0.2231651155221833	1	0.0015683706872879997	1.0	5.878099085696643	174
chr1	6515	2	0.2028119806601258	1	0.017986131418411704	1.0	3.9906782275073263	174
chr1	6486	2	0.202652879805719	1	0.017959795397488727	1.0	3.9925978660497994	1016
chr1	7502	2	0.2174390688265774	1	0.02047698015238998	1.0	3.822747332929163	15
chr1	7517	3	0.2447020859636169	1	0.0020349391255346573	1.0	5.569929877388744	15
chr1	7434	2	0.2380238704992641	1	0.024209546517461555	1.0	3.6115178357504214	36
chr1	7470	2	0.2311209400040134	1	0.022928896585422385	1.0	3.6794126165076255	1
chr1	7471	2	0.227694541498533	1	0.022303991895196128	1.0	3.7141741695504544	1
chr1	7777	2	0.2238313078538633	1	0.021608080604994168	1.0	3.754255230377672	306
chr1	7629	2	0.2217678432563076	1	0.021240163363421063	1.0	3.7760624926560276	1000000
chr1	7615	2	0.2004213580025801	1	0.017592150182827438	1.0	4.019748019764234	63
chr1	7678	2	0.2085725728531595	1	0.0189507349725097	1.0	3.9225692535427457	63
chr1	7151	2	0.2011112407233128	1	0.01770546176618815	1.0	4.0113091609553875	35
chr1	7186	2	0.2436369292184204	1	0.025272013429555602	1.0	3.5583014577492795	35
chr1	7162	2	0.2268413991270279	1	0.022149516819382042	1.0	3.7229433198941595	4
chr1	7166	2	0.2241879888255336	1	0.021671945248596537	1.0	3.750514239198545	4
chr1	7015	2	0.2602866432098875	1	0.0285324896652287	1.0	3.4099794089940025	16
chr1	7031	2	0.2601455102014749	1	0.028504178853921282	1.0	3.411180974339307	16
chr1	7302	2	0.2210501481939238	1	0.021112819377173367	1.0	3.7837139868322187	271
chr1	11459	2	0.233347915308913	1	0.023338895955856136	1.0	3.657203001789153	4157
chr1	11339	2	0.2322949499745762	1	0.02314466259936807	1.0	3.6676671746785448	28
chr1	11367	2	0.2326782494813368	1	0.02321528923496546	1.0	3.6638503658681545	28
chr1	11537	2	0.2607362565203345	1	0.028622756302957065	1.0	3.4061575396609207	170
chr1	11052	2	0.2599400924322333	1	0.02846299303690001	1.0	3.412931455582956	6
chr1	11058	2	0.2733650451793014	1	0.031204766682598934	1.0	3.302395152813811	6
chr1	10946	2	0.2480474014028352	1	0.026119965006956725	1.0	3.517669318032325	3
chr1	10949	2	0.2453984353545691	1	0.025609301784880283	1.0	3.5419515613636734	3
chr1	10985	2	0.2553212749889929	1	0.027543309974581463	1.0	3.452804293002789	12
chr1	10997	2	0.2640830134749845	1	0.029298278389545036	1.0	3.377992798207405	12
chr1	10978	2	0.2552982623382126	1	0.02753875847554246	1.0	3.4530054530388257	163
chr1	11141	2	0.2395946973212453	1	0.024504984025247832	1.0	3.596450332710858	163
chr1	11106	2	0.2372852407142419	1	0.024071138634823592	1.0	3.6186508197022658	4
chr1	11110	2	0.2392335752094148	1	0.024436934105760522	1.0	3.5999020399834407	4
chr1	11186	2	0.2506799662794793	1	0.026631545687743178	1.0	3.4938918366194054	76
chr1	12199	2	0.2460708144620125	1	0.025738530585844008	1.0	3.5357536753963354	20
chr1	12219	2	0.2338654799070392	1	0.023434614418837915	1.0	3.6520836657242812	20
chr1	12266	2	0.2321535741318893	1	0.023118635301656337	1.0	3.6690771829844335	47
chr1	12388	2	0.24818230737179	1	0.026146082351415023	1.0	3.5164423294125577	57
chr1	12445	2	0.2539555351167229	1	0.027273720080245735	1.0	3.4647863342704897	10
chr1	12455	2	0.2685323086862213	1	0.030206133625603166	1.0	3.3413049902025342	10
