chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	8290	3	0.3770686176074905	1	0.006752628621892242	1.0	4.271463847134345	45
chr1	8335	3	0.336829745565681	1	0.004958025492629891	1.0	4.588742765581493	45
chr1	8208	2	0.3530858725722085	1	0.049434356271584635	1.0	2.7716014788212693	54
chr1	8262	4	0.3764106761953475	1	0.0006201493426098889	1.0	5.906198037685075	11
chr1	8273	3	0.3533955886560582	1	0.005656668986248711	1.0	4.452033976085022	11
chr1	8242	2	0.2511850914630377	1	0.026730168490342144	1.0	3.4893691519566863	163
chr1	8405	2	0.3163666885483327	1	0.04064227582492621	1.0	2.9933130254120366	48
chr1	8453	3	0.2945424607887655	1	0.0034203604879455046	1.0	4.985018413789876	3
chr1	8456	2	0.2342954379884676	1	0.023514254446040144	1.0	3.6478428695458036	3
chr1	7973	2	0.3013514390887929	1	0.037237137363725185	1.0	3.094331943318152	1000000
chr1	7809	2	0.2809371011500798	1	0.03279535851744466	1.0	3.2433007236864353	1294
chr1	9103	2	0.2544037013907291	1	0.02736206692912145	1.0	3.4608446049158865	1294
chr1	8967	2	0.3392459619705267	1	0.0460454224883061	1.0	2.851333217708115	67
chr1	9034	2	0.3308436679665035	1	0.04403176170407586	1.0	2.901921103270638	67
chr1	9329	2	0.3540921599961361	1	0.04968419454333687	1.0	2.765969318445025	295
chr1	9319	2	0.1840056100323555	1	0.014988867042270322	1.0	4.233494213296732	1000000
chr1	9206	2	0.3043496100589525	1	0.03790788245310611	1.0	3.073618342426969	1000000
chr1	8672	2	0.2915817910788202	1	0.035083904636476454	1.0	3.1638362081248363	85
chr1	8757	3	0.2332966775642421	1	0.0017784176891544158	1.0	5.728069973744061	85
chr1	8609	2	0.2075983340416815	1	0.01878609448780074	1.0	3.9339008239469333	270
chr1	8879	2	0.2290899840709058	1	0.02255762362454845	1.0	3.6999294514481886	270
chr1	8804	3	0.3509279131861745	1	0.005549071742170853	1.0	4.471825206264735	10
chr1	8814	2	0.347123207889899	1	0.047963444485201054	1.0	2.805424959402854	10
chr1	6794	2	0.2426626094817431	1	0.02508624297883155	1.0	3.5674156876228817	47
chr1	6841	2	0.3171670838744707	1	0.04082697890901235	1.0	2.9881124953887577	27
chr1	6868	3	0.2936354152923514	1	0.003391130044254027	1.0	4.994385768418874	27
chr1	6578	2	0.250259862626476	1	0.026549636182748856	1.0	3.4976629231386815	1000000
chr1	6454	2	0.252681149707862	1	0.027023136582505262	1.0	3.476047800873941	18
chr1	6472	2	0.293032272465449	1	0.035400426613463494	1.0	3.1533166485591684	18
chr1	7574	2	0.2559642232443394	1	0.027670597315810536	1.0	3.447194245807592	1102
chr1	7564	2	0.2912018046435651	1	0.035001168440092094	1.0	3.1666039244225836	1000000
chr1	7444	2	0.2099390095858438	1	0.01918268161468399	1.0	3.9068006955424193	2
chr1	7446	2	0.2126047938703948	1	0.01963862554129139	1.0	3.8764488907153427	2
chr1	7494	2	0.1602266215323678	1	0.011544121437958703	1.0	4.596179618965659	48
chr1	7726	2	0.1993139304339882	1	0.017410909283097027	1.0	4.033380349391374	232
chr1	7607	2	0.1873246981182604	1	0.015500683068696293	1.0	4.1881525945602105	1000000
chr1	7400	2	0.1732414704200389	1	0.013380736068365463	1.0	4.388895225689445	1000000
chr1	7145	2	0.2982076507704809	1	0.03653880579466998	1.0	3.116356805412916	1000000
chr1	7122	2	0.3062606662092398	1	0.038337829388094886	1.0	3.0605604502764563	47
chr1	7169	2	0.1792960535508577	1	0.014275482936438868	1.0	4.29985656227903	9
chr1	7178	2	0.1935244883028914	1	0.016476555544292015	1.0	4.10642707596362	9
chr1	7051	2	0.2575671553389607	1	0.02798897298951769	1.0	3.433292526406416	337
chr1	7388	2	0.1971759933614644	1	0.017063293383361263	1.0	4.060002619960578	337
chr1	7252	2	0.1975312240408418	1	0.017120843463722193	1.0	4.055551051897401	1000000
chr1	7243	2	0.1729712688882417	1	0.013341397214717266	1.0	4.392971556090114	41
chr1	7284	2	0.2637694441577983	1	0.02923471685172634	1.0	3.3806106321481866	4
chr1	7288	2	0.23099943354944	1	0.022906613449841975	1.0	3.6806329905922213	4
chr1	7294	2	0.2347382056337846	1	0.023596384193889267	1.0	3.643487061505079	6
chr1	11399	2	0.2722934286527255	1	0.03098220932958311	1.0	3.3109407181365484	48
chr1	11447	2	0.3262685716842161	1	0.04294953620509547	1.0	2.930205979532969	48
chr1	11394	2	0.1586979500286928	1	0.011336286729726268	1.0	4.622100436087417	1000000
chr1	11305	2	0.2262909833260309	1	0.02205009321415286	1.0	3.7286253590167835	315
chr1	11620	2	0.1639433594464145	1	0.012056403661908927	1.0	4.5346018360924045	315
chr1	11604	2	0.1814142371366489	1	0.014594463390219133	1.0	4.269707293936945	75
chr1	11679	2	0.1961977513019924	1	0.016905240827347137	1.0	4.072320131766152	75
chr1	11641	2	0.2229333510243412	1	0.02144764880939832	1.0	3.7637103580426348	8
chr1	11649	2	0.229214757299538	1	0.02258036025773636	1.0	3.6986616692213183	6
chr1	11655	2	0.241614011105277	1	0.02488694026518714	1.0	3.5772818324458613	6
chr1	11523	2	0.2086878309401071	1	0.018970253256726518	1.0	3.9212335850868145	12
chr1	11535	2	0.2166539321361963	1	0.020339817500929308	1.0	3.831354529389319	12
