chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	1669	3	0.2414012758837366	1	0.001958478926772714	1.0	5.614599083370651	18
chr1	1687	2	0.2559990567084886	1	0.02767750025535607	1.0	3.4468908643682674	18
chr1	1586	2	0.2720229655873415	1	0.030926139069101244	1.0	3.3131048537271544	9
chr1	1595	2	0.313430233723508	1	0.039967383695829806	1.0	3.0125472519024155	9
chr1	1580	2	0.2960498520616967	1	0.036062469420164785	1.0	3.131658955676381	1000000
chr1	1576	3	0.395380236773343	1	0.007680880145176753	1.0	4.142255211177696	139
chr1	1715	2	0.2634237786595837	1	0.02916471374915049	1.0	3.3835014148308553	90
chr1	1805	2	0.2751284944451713	1	0.031572387653471465	1.0	3.288432729074156	4
chr1	1809	2	0.3185173626236137	1	0.041139297419186885	1.0	2.979379544605584	4
chr1	1793	2	0.310963747024856	1	0.039403847956048885	1.0	3.028894111161777	39
chr1	1832	2	0.3008773118958741	1	0.03713149112993217	1.0	3.0976334029429973	11
chr1	1843	2	0.2615874168361516	1	0.028793954761266408	1.0	3.3989473099493903	11
chr1	1746	2	0.2890162066678208	1	0.03452677547458666	1.0	3.1826200728178495	9
chr1	1755	2	0.3457978283829699	1	0.0476387103381009	1.0	2.813050028027402	9
chr1	1366	2	0.2709584042723014	1	0.03070583699974778	1.0	3.3216519813489955	1000000
chr1	1275	2	0.3229887595983867	1	0.04217996220673905	1.0	2.9508169484403908	233
chr1	1508	2	0.2607197286291253	1	0.028619436040781515	1.0	3.4062978708711493	1
chr1	1509	2	0.2520843116191011	1	0.026906103755996166	1.0	3.4813490671311182	1
chr1	1488	3	0.2966439357945632	1	0.003488674444516594	1.0	4.963471287353943	54
chr1	1542	2	0.2961787890712054	1	0.03609086404841276	1.0	3.1307403016143702	3
chr1	1545	2	0.2724780916369152	1	0.031020515489090624	1.0	3.3094648235434962	3
chr1	1520	2	0.3504631576444892	1	0.04878536157599809	1.0	2.7863831498749327	1000000
chr1	1429	2	0.2851582979132355	1	0.0336956169873697	1.0	3.2113011098349804	36
chr1	1465	2	0.3039799180044158	1	0.037824925665511766	1.0	3.0761573289115662	3
chr1	1468	2	0.3162387961377234	1	0.04061279231434432	1.0	2.9941456623492195	3
chr1	2276	2	0.3200305974036472	1	0.041490381141923986	1.0	2.9696524208390302	54
chr1	2330	2	0.3218677851925257	1	0.04191814398106987	1.0	2.9579267759696783	54
chr1	2315	2	0.3201356460573695	1	0.041514795366233925	1.0	2.9689794908462184	1000000
chr1	2210	2	0.3184033431574581	1	0.04111288982727112	1.0	2.9801150157376504	15
chr1	2225	2	0.3184868430631131	1	0.04113222827445439	1.0	2.9795763728043916	15
chr1	2440	2	0.2946651442487398	1	0.035758077015593734	1.0	3.14155947144412	215
chr1	2369	2	0.3162014253214817	1	0.04060417862071458	1.0	2.994389049803009	2
chr1	2371	2	0.3035306495881271	1	0.03772420688336321	1.0	3.0792485253779183	2
chr1	2356	2	0.2960374199198372	1	0.036059732062356166	1.0	3.1317475615485337	1000000
chr1	2343	2	0.3469143764389103	1	0.0479122243701605	1.0	2.806623776721122	42
chr1	2385	2	0.3198424828302778	1	0.04144667528813253	1.0	2.9708582139730444	1
chr1	2386	3	0.2875277584830166	1	0.0031982931161366347	1.0	5.058542616465761	1
chr1	2011	2	0.3000125002478618	1	0.03693909127769518	1.0	3.103673676493336	2
chr1	2013	2	0.3225214690379249	1	0.04207074543002509	1.0	2.9537766700593275	2
chr1	2005	2	0.3106302332663759	1	0.039327883028114186	1.0	3.031118088796209	1000000
chr1	1987	2	0.3351071926323714	1	0.04504934490783688	1.0	2.8760365591038943	1000000
chr1	1889	2	0.2889510437436189	1	0.03451267058126787	1.0	3.1831001415342453	27
chr1	1916	2	0.3297787937565977	1	0.04377896628444843	1.0	2.908456889762426	27
chr1	2130	2	0.2872263657262007	1	0.034140177162270274	1.0	3.195860525128741	214
chr1	2116	2	0.3114604708986257	1	0.03951709158928149	1.0	3.0255878263154616	61
chr1	2177	2	0.2993767359686384	1	0.03679789628126104	1.0	3.1081293991836243	61
chr1	2145	2	0.3158038804417555	1	0.04051259060095431	1.0	2.996980597604507	1
chr1	2146	2	0.3030532876647174	1	0.037617303701106775	1.0	3.0825398866721887	1
chr1	585	2	0.2846298547019019	1	0.033582389000304705	1.0	3.2152712832829313	1000000
chr1	521	2	0.2644745311803591	1	0.029377718320247465	1.0	3.374730241867589	1000000
chr1	79	2	0.296974170884102	1	0.03626621606634805	1.0	3.1250854403882635	10
