chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	1644	6	1.4458496510443593	1	0.0037384810820921227	1.0	3.7874403082607984	1
chr1	1645	5	1.2573899437598888	1	0.009341412725294856	1.0	3.3376407475236567	1
chr1	1647	8	1.4336922086256891	1	0.0001251378939799309	0.6011207300482614	5.483947312290412	2
chr1	1703	4	0.9769607385232344	1	0.017607962782098467	1.0	3.05847709298461	56
chr1	1687	4	1.2861887283103246	1	0.04172964627321845	1.0	2.3929151115184797	1000000
chr1	1574	5	1.7136463379314038	1	0.030490387790680175	1.0	2.510462276111726	242
chr1	1816	5	1.1413540642261228	1	0.0063216953881081546	1.0	3.611808662765116	242
chr1	1790	4	0.9523172623076518	1	0.016202817373385105	1.0	3.123049924407039	1000000
chr1	1751	4	0.8539623558882468	1	0.011305246181227127	1.0	3.404431118437198	22
chr1	1773	6	0.9399297713243197	1	0.0004309596509616944	1.0	5.219258914017702	22
chr1	1355	4	0.965841139767024	1	0.016964887229417254	1.0	3.087347149498712	31
chr1	1386	3	0.6988191563442571	1	0.03399807622226981	1.0	2.7527600018809255	31
chr1	1370	4	0.9960452381492166	1	0.01874663592605327	1.0	3.0099124013167566	58
chr1	1428	4	1.0541363550195455	1	0.022488659502005987	1.0	2.869222613629566	58
chr1	1410	3	0.7661103732102892	1	0.04267441365766574	1.0	2.5522078496879432	54
chr1	1464	4	0.6630727207558875	1	0.004767628044908421	1.0	4.097945343971238	12
chr1	1476	3	0.7266766721614886	1	0.03746730016337222	1.0	2.666800937748163	12
chr1	2261	3	0.7361132439021772	1	0.03868193631629009	1.0	2.638653617627017	70
chr1	2331	3	0.7715950123755516	1	0.04342585557357039	1.0	2.5368770288585494	70
chr1	2305	3	0.724213054190459	1	0.037153469475973186	1.0	2.6742279741733617	31
chr1	2336	3	0.6436278378899806	1	0.027644214264454722	1.0	2.9371523471408234	31
chr1	2217	3	0.5470636846267465	1	0.018208893117056427	1.0	3.3164032327425637	192
chr1	2409	3	0.6058353176414921	1	0.0236956599776349	1.0	3.0759319725684673	192
chr1	2016	3	0.5098389119228887	1	0.015144648844391503	1.0	3.487473796103385	123
chr1	2139	3	0.8071509805791349	1	0.04845630853069541	1.0	2.4407952058066362	123
chr1	2122	4	0.7849140393659874	1	0.008513355805015024	1.0	3.628954645266366	35
chr1	2157	3	0.7712399722514105	1	0.043377012380913245	1.0	2.537865167403416	35
chr1	535	3	0.742907722886461	1	0.0395687836888245	1.0	2.6186766650461344	1000000
chr1	76	3	0.6546130029879417	1	0.02885346625745536	1.0	2.8988263423379093	1000000
chr1	69	4	0.5871427084352396	1	0.0031105228183327164	1.0	4.453959798066767	197
chr1	266	3	0.6549474129248228	1	0.028890711673783986	1.0	2.8976729763438906	197
chr1	234	5	0.7109248883227358	1	0.0008412222993940222	1.0	5.086883512612696	1000000
chr1	226	3	0.6757150901509975	1	0.031253801501291804	1.0	2.827532163260533	723
chr1	949	3	0.546806816487965	1	0.018186658937301228	1.0	3.317529469362162	54
chr1	1003	3	0.7140006576415844	1	0.03586706043875439	1.0	2.7053707813117307	54
chr1	1090	3	0.5714757533078477	1	0.02039128158387545	1.0	3.212502982119613	87
chr1	1195	3	0.8058746437833487	1	0.04827100071110405	1.0	2.4441490727171153	105
chr1	1102	3	0.7660525460875179	1	0.042666526027456936	1.0	2.5523702470126715	54
chr1	1156	3	0.7209242132305345	1	0.03673663524284456	1.0	2.684194369740942	54
chr1	1143	3	0.5761046498082931	1	0.020820580559102558	1.0	3.1934724607777714	3
chr1	1146	3	0.6172543377967356	1	0.024854075688857166	1.0	3.032812855144344	3
chr1	708	4	0.6758243054025013	1	0.0050940975492344024	1.0	4.0435895580675005	64
chr1	772	4	0.8970536230570512	1	0.013313674819119615	1.0	3.2761597332120838	64
chr1	755	3	0.7073415643147466	1	0.03504086774383316	1.0	2.725993201037879	1000000
chr1	661	4	0.9388655593575624	1	0.015466481580164712	1.0	3.159226033983138	229
chr1	890	3	0.8078284946549457	1	0.04855481709857209	1.0	2.439017656769329	229
