chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	1680	1	0.0491563826350648	1	0.04796776325317685	1.0	4.2886355128856595	28822
chr1	1566	1	0.0357709865438847	1	0.03513876561110374	1.0	5.098174967534884	146
chr1	1712	1	0.034119937865143	1	0.03354441693343581	1.0	5.229005342731935	115
chr1	1827	1	0.0341762418839319	1	0.03359883073487119	1.0	5.224391713513525	115
chr1	1804	1	0.0398825100668858	1	0.03909767112916107	1.0	4.807653277779658	1000000
chr1	1793	1	0.0498668459049427	1	0.048643906973045374	1.0	4.254793849620983	40
chr1	1833	1	0.0407466948838459	1	0.03992770962736191	1.0	4.75211684582003	40
chr1	1744	1	0.0392518244332666	1	0.03849145268849465	1.0	4.849306612443194	18
chr1	1762	1	0.0510290776262673	1	0.049748960913874214	1.0	4.200916469360002	18
chr1	1558	1	0.0298143954587543	1	0.029374330636938135	1.0	5.618777343005265	1000000
chr1	1339	1	0.0411394392742944	1	0.04030469859883308	1.0	4.7274426810610635	25
chr1	1364	1	0.0473601722122075	1	0.04625617630165975	1.0	4.377459109882473	16
chr1	1380	1	0.0393949639182017	1	0.03862907267705541	1.0	4.839767575420553	16
chr1	1401	1	0.037483042981919	1	0.03678924923554196	1.0	4.971540353723698	21
chr1	1295	1	0.0276554935161229	1	0.02727658139109712	1.0	5.846951055825956	214
chr1	1509	1	0.0398156153680797	1	0.03903338970726997	1.0	4.812025528225655	214
chr1	1484	1	0.0312283327057309	1	0.030745764634433712	1.0	5.482100969186698	41
chr1	1525	1	0.0345353056195679	1	0.0339457680587973	1.0	5.195229592586856	41
chr1	1446	1	0.0280039418043864	1	0.027615466155928258	1.0	5.808378650887188	13
chr1	1459	1	0.0286726619614558	1	0.028265501923897964	1.0	5.736296679860582	13
chr1	2262	1	0.033766338957093	1	0.03320261886843467	1.0	5.258237223136324	6
chr1	2268	1	0.0306582226016072	1	0.03019302545526283	1.0	5.536093853106912	6
chr1	2188	1	0.0263825695711722	1	0.026037590056165093	1.0	5.994180193783385	7
chr1	2195	1	0.0261023312107435	1	0.025764610179353203	1.0	6.028006031881321	7
chr1	2221	1	0.030869075401125	1	0.030397490414075464	1.0	5.515954069013096	26
chr1	2417	1	0.0270018471804011	1	0.026640556447811145	1.0	5.921275639793458	65
chr1	2482	1	0.0315024185691894	1	0.031011387115098363	1.0	5.456656200663014	65
chr1	2364	1	0.041868733396732	1	0.04100434358697711	1.0	4.682524962024646	10
chr1	2374	1	0.0292555436508138	1	0.028831743127897453	1.0	5.675456934928695	10
chr1	1963	1	0.0254567089108396	1	0.025135418998256092	1.0	6.108013774590897	1000000
chr1	1936	1	0.0240754812159048	1	0.023787978693451756	1.0	6.289682759683074	1000000
chr1	1922	1	0.0253586487318394	1	0.025039818915738112	1.0	6.120427803597643	197
chr1	2119	1	0.0351259172143411	1	0.03451616243201575	1.0	5.148216526097076	197
chr1	531	1	0.0418131319081832	1	0.04095102051856145	1.0	4.685909161239226	1000000
chr1	14	1	0.0255610825145449	1	0.025237163817870795	1.0	6.094877756407324	296
chr1	310	1	0.0301711682770202	1	0.02972056172588477	1.0	5.583403666535655	296
chr1	271	1	0.0291451508485003	1	0.028724527224680312	1.0	5.6868418451475415	18
chr1	289	1	0.0270698412648274	1	0.02670673688202866	1.0	5.913421163150661	18
chr1	180	1	0.0261330132330064	1	0.02579450123271166	1.0	6.024276541054036	25
chr1	205	1	0.03118596877875	1	0.030704702349007088	1.0	5.486063120662731	25
chr1	1054	1	0.0248017998795551	1	0.024496762271676572	1.0	6.192290062192596	849
chr1	973	1	0.026222924956763	1	0.025882089790720854	1.0	6.013384585185605	228
chr1	1201	1	0.0419226395712196	1	0.04105603798082852	1.0	4.679250206380289	228
chr1	1188	1	0.0439567307796701	1	0.04300463497949216	1.0	4.560000138397031	22
chr1	1210	1	0.0297538667930852	1	0.0293155781822215	1.0	5.624840518943479	22
