chr	loc	obs	exp	chr_level	pval	qval	zscore	dist
chr1	1864	2	0.2675901901908613	1	0.03001297151500442	1.0	3.34900302757899	28822
chr1	1335	3	0.2896011612275528	1	0.0032629803040359062	1.0	5.036548879461508	57
chr1	1392	3	0.2313000706529679	1	0.0017357134964495929	1.0	5.756891003103811	57
chr1	1265	2	0.2245008078712582	1	0.021728021228147064	1.0	3.747240134991711	57
chr1	1322	2	0.2381398434921702	1	0.02423130785212176	1.0	3.6104006808397897	57
chr1	1503	2	0.2927676033407926	1	0.0353425880195524	1.0	3.155230814208121	181
chr1	2297	2	0.3196239147381683	1	0.04139591592955665	1.0	2.9722604245311732	794
chr1	2271	2	0.288416229850045	1	0.034396992491683286	1.0	3.187045853760427	50
chr1	2321	2	0.2832251454270472	1	0.03328213725112643	1.0	3.225874290962822	12
chr1	2333	2	0.3411989995507302	1	0.04651826500940356	1.0	2.839817388452662	12
chr1	2218	2	0.2794981098575386	1	0.03249066978514281	1.0	3.2543609229638264	34
chr1	2252	2	0.3176227205794099	1	0.04093226615721806	1.0	2.9851600018362583	34
chr1	2474	2	0.3271995806230983	1	0.043168942657295976	1.0	2.92440662781822	222
chr1	2415	2	0.3338978764237137	1	0.0447598329209215	1.0	2.883332913059852	1000000
chr1	2008	2	0.2805003202506188	1	0.032702756512304386	1.0	3.246649595123855	1000000
chr1	1902	2	0.2981374721953167	1	0.03652327557767007	1.0	3.1168520909828756	1000000
chr1	1875	2	0.3019680344421296	1	0.037374702504672494	1.0	3.090049066292326	7
chr1	1882	2	0.3297112454320894	1	0.043762949092394664	1.0	2.908872441988195	7
chr1	1908	2	0.3178493604433504	1	0.04098467586835345	1.0	2.9836935405881793	26
chr1	1937	3	0.366757645313865	1	0.006260994656981378	1.0	4.348117224202604	5
chr1	1942	2	0.3356475344327843	1	0.04517892842018707	1.0	2.872787967087979	5
chr1	2165	2	0.3338289725446016	1	0.04474335822252942	1.0	2.883749720873254	9
chr1	2174	2	0.3485608252215382	1	0.04831659455308323	1.0	2.7971985534674917	9
chr1	2143	2	0.2973570399388875	1	0.03635074227900372	1.0	3.122370784012994	1000000
chr1	85	2	0.3037889683464183	1	0.0377821051381022	1.0	3.0774703959630645	4
chr1	89	2	0.3069201436710911	1	0.03848663110845125	1.0	3.05608019370776	4
chr1	121	2	0.2952577013455128	1	0.03588821236075413	1.0	3.1373149570151804	32
chr1	153	2	0.2482013299471027	1	0.026149765917250226	1.0	3.5162693909921687	32
chr1	6	2	0.2778389926308212	1	0.03214077255006611	1.0	3.2672107850310628	289
chr1	295	2	0.2739612088151648	1	0.031328855127075984	1.0	3.297661052368401	289
chr1	292	2	0.3240163154251497	1	0.042420502397963814	1.0	2.9443290707681373	1000000
chr1	224	3	0.2710028880329671	1	0.0027108548891553474	1.0	5.242230543798712	791
chr1	1015	3	0.3706515080976798	1	0.006444050112238761	1.0	4.318821604628764	6
chr1	1021	2	0.3175170317622409	1	0.040907834693252806	1.0	2.9858443434289508	6
chr1	1077	2	0.315657922199299	1	0.040478983927637116	1.0	2.997933198749829	56
chr1	1013	2	0.3224423955842466	1	0.04205227470381036	1.0	2.9542780823540253	1000000
chr1	966	3	0.3190281796178755	1	0.004268401344948663	1.0	4.746546351542627	1000000
chr1	947	2	0.3122085477151686	1	0.03968787367346137	1.0	3.0206220514212627	1
chr1	948	2	0.2865581747554992	1	0.03399628946187918	1.0	3.2008326081767944	1
chr1	1007	2	0.2781987714269877	1	0.03221651995802482	1.0	3.26441533617038	59
chr1	994	2	0.2902257182773605	1	0.03478899141630514	1.0	3.1737362535790035	199
chr1	1193	2	0.2414148779710581	1	0.02484916580700687	1.0	3.5791621900568327	199
chr1	1171	2	0.2729465590192646	1	0.03111777826073068	1.0	3.305726844512216	1000000
chr1	1103	2	0.2905660270914493	1	0.034862908751169853	1.0	3.1712458589059493	1000000
chr1	1101	2	0.3458858267987965	1	0.04766024584871398	1.0	2.8125425382347533	1000000
chr1	743	2	0.2540827320351748	1	0.027298782552565914	1.0	3.4636666268341236	1000000
chr1	652	2	0.2560556264473316	1	0.0276887121564651	1.0	3.446398293163683	1000000
chr1	640	2	0.2709869214171658	1	0.03071173017815146	1.0	3.3214224194892386	27
chr1	667	2	0.2601434252497329	1	0.028503760704697408	1.0	3.4111987317778305	5
chr1	672	2	0.3136755125942208	1	0.04002359150192147	1.0	3.0109312441811364	5
chr1	885	2	0.327950935143636	1	0.043346317415411645	1.0	2.9197426946406457	30
chr1	915	2	0.3198594161603373	1	0.041450608800459005	1.0	2.9707496336838486	30
chr1	904	2	0.2846537243877125	1	0.033587500248910974	1.0	3.215091732694805	1000000
chr1	843	2	0.2417165185189699	1	0.024906394565532747	1.0	3.5763147250485616	4
chr1	847	2	0.2446616784752747	1	0.02546800629854417	1.0	3.548770046252948	2
chr1	849	2	0.2679707496899818	1	0.03009093762545077	1.0	3.34588897918817	2
chr2	767	2	0.3373793499686029	2	0.04559518187301632	1.0	2.8624237169936158	15
chr2	782	2	0.3096166607623904	2	0.03909736525259217	1.0	3.037896981442084	15
chr2	892	2	0.3023775215659245	2	0.03746616932884723	1.0	3.087211374171378	110
chr2	651	2	0.2928964092812591	2	0.035370731584567945	1.0	3.1542989549377296	12
chr2	663	2	0.2782394816831915	2	0.03222509550414186	1.0	3.2640993348767333	12
chr2	621	2	0.2802087733189081	2	0.03264100328817631	1.0	3.2488889324323393	132
chr2	753	2	0.2673991650099497	2	0.02997386633420498	1.0	3.350568459602816	132
chr2	709	2	0.2589437451106529	2	0.02826356941891312	1.0	3.4214491612989444	425
chr2	1134	2	0.2397408154902031	2	0.02453254074025394	1.0	3.5950557527163594	425
chr2	1071	2	0.3307414809464405	2	0.044007479388666164	1.0	2.9025470476476416	90
chr2	1161	2	0.2998541215567004	2	0.03690389780952709	1.0	3.104782455416536	10
chr2	1171	2	0.2621596911250077	2	0.028909290950445508	1.0	3.3941177741215536	10
chr2	924	2	0.312045136065878	2	0.03965054357256308	1.0	3.0217053994875713	1000000
chr2	918	2	0.3106294141945575	2	0.039327696536067415	1.0	3.031123554645302	13
chr2	931	3	0.3037806598121202	2	0.003726881386397431	1.0	4.891872836247271	11
chr2	942	2	0.3154394808384569	2	0.04042870798681429	1.0	2.9993599860345452	11
chr2	935	2	0.3088907399751552	2	0.038932588131780396	1.0	3.042770682219204	98
chr2	1033	2	0.2747159464892414	2	0.03148623134948227	1.0	3.291688069192009	20
chr2	1053	2	0.300353892286925	2	0.037014996533720174	1.0	3.1012863801510715	20
chr2	1014	3	0.2920103595276452	2	0.0033391451151683488	1.0	5.011270768142981	1000000
chr2	199	2	0.251504066746817	2	0.02679252315944384	1.0	3.4865196771417657	83
chr2	282	2	0.2852135539010361	2	0.033707465197881606	1.0	3.2108865580773136	1
chr2	283	2	0.2813356832184827	2	0.032879952373599905	1.0	3.240250978629437	1
chr2	301	2	0.2712229801304508	2	0.03076052998392322	1.0	3.3195234363109734	18
chr2	291	2	0.2637658808385308	2	0.029233994874586694	1.0	3.380640405262599	1000000
chr2	262	2	0.2640536005937164	2	0.029292313938995253	1.0	3.3782381688942413	1000000
chr2	118	2	0.2669838053754263	2	0.029888907783589404	1.0	3.3539776301071815	481
chr2	599	2	0.2862537661169455	2	0.033930817629287256	1.0	3.203103033860373	481
chr2	563	2	0.3426509445522987	2	0.04687094812808984	1.0	2.831313882924512	1000000
chr2	432	2	0.2890895891462336	2	0.03454266224517292	1.0	3.182079626924622	12
chr2	444	2	0.3528725572935609	2	0.04938145401878335	1.0	2.772798181823319	12
chr2	2028	2	0.2430008411937058	2	0.025150668695160812	1.0	3.5642459522917487	1584
chr2	1991	2	0.3217808500284375	2	0.04189786492158031	1.0	2.9584795740889303	1000000
chr2	1983	2	0.3062475917701669	2	0.03833488157095321	1.0	3.0606494066975642	1000000
chr2	1981	2	0.3141991924148795	2	0.040143698287526945	1.0	3.007486768511675	88
chr2	2069	2	0.2978215626110308	2	0.036453397919158574	1.0	3.1190836039222147	88
chr2	1892	2	0.3180750480980863	2	0.041036890722228325	1.0	2.9822346559879445	1000000
chr2	1891	2	0.3235916794701643	2	0.04232103685357781	1.0	2.9470067777918714	76
chr2	1967	2	0.309516477990606	2	0.03907460882718998	1.0	3.0385686615041134	76
chr2	1960	4	0.3133127728090987	2	0.00031291317278807904	1.0	6.586386985424469	1000000
chr2	1913	2	0.3127814404803566	2	0.039818852627770386	1.0	3.0168301263265853	439
chr2	2352	2	0.3253311758244812	2	0.042729050329513504	1.0	2.9360678944319623	439
chr2	2351	2	0.3343244090701097	2	0.04486186590656901	1.0	2.8807553608452903	1000000
chr2	2298	4	0.3267734371048062	2	0.0003663304272483584	1.0	6.42575766810902	110
chr2	2408	2	0.2760706607149611	2	0.031769500361011976	1.0	3.2810234441518493	110
chr2	2396	3	0.2617480864650885	2	0.0024592829554475125	1.0	5.3521914771841645	1000000
chr2	2383	2	0.2785165439731181	2	0.032283482254760625	1.0	3.2619504117999276	1000000
chr2	2381	2	0.3324035058660951	2	0.04440304239644828	1.0	2.892398819393127	1000000
chr2	2185	2	0.2670431571127758	2	0.02990104178785515	1.0	3.3534900367696534	8
chr2	2193	2	0.2641446191320406	2	0.029310772592060115	1.0	3.3774789886532104	8
chr2	2135	2	0.2801914675632706	2	0.0326373391696095	1.0	3.249021956755985	87
chr2	2222	2	0.3006562431083128	2	0.037082271772991636	1.0	3.0991751931050042	87
chr2	1405	2	0.3004759209516543	2	0.037042143093481146	1.0	3.100433955837108	38
chr2	1443	2	0.3264094551583019	2	0.04298271050864046	1.0	2.9293269578709547	1
chr2	1444	3	0.3227991282991882	2	0.00440927443324444	1.0	4.712103066749336	1
chr2	1456	2	0.3277865458630682	2	0.04330748611632977	1.0	2.9207618772023576	12
chr2	1472	2	0.3057803919278572	2	0.038229602083545366	1.0	3.063831572799443	16
chr2	1266	2	0.2622486496439613	2	0.028927236357484332	1.0	3.3933683460413366	1000000
chr2	1245	2	0.2520488395616599	2	0.026899154624697632	1.0	3.4816646872779224	65
chr2	1310	2	0.3072422574726515	2	0.03855939214577278	1.0	3.053896647232858	65
chr2	1728	3	0.3027049658178046	2	0.0036903603325539013	1.0	4.902512165854147	13
chr2	1741	3	0.316492931899141	2	0.004175249882455485	1.0	4.770025884484927	13
chr2	1801	2	0.3064942035223081	2	0.03839049838171775	1.0	3.0589723733511547	60
chr2	1783	2	0.3252819791748671	2	0.042717490550807584	1.0	2.9363761752384576	1000000
chr2	1576	2	0.3466301804889879	2	0.047842551939421295	1.0	2.808256799792359	1000000
chr2	1560	2	0.331851462918146	2	0.04427150885268914	1.0	2.895761906375073	19
chr2	1579	2	0.3167601048302509	2	0.040733022615763545	1.0	2.990754583438626	19
chr2	1558	2	0.3310494398714654	2	0.04408067373267624	1.0	2.9006614482365487	99
chr2	1657	2	0.2218840522373772	2	0.021260813087451143	1.0	3.7748268262759592	99
chr2	1613	2	0.2203042941926479	2	0.020980819857790316	1.0	3.7917026428191667	1000000
chr2	1612	2	0.2040441462097645	2	0.01819064963586829	1.0	3.9758829215210434	1000000
chr2	0	2	0.3377678276323119	2	0.04568875004691102	1.0	2.8601087290286467	1303
chr3	1303	2	0.2978930514430122	3	0.036469206346763684	1.0	3.118578339315382	58
chr3	1361	2	0.3017966952288924	3	0.03733645627192789	1.0	3.091237988126545	29
chr3	1390	2	0.3094520918520594	3	0.03905998625872815	1.0	3.039000498152309	2
chr3	1392	2	0.2934977345191939	3	0.0355022344305885	1.0	3.1499560369539497	2
chr3	1405	2	0.2834071643191297	3	0.0333209831485665	1.0	3.224496302640967	13
chr3	129	2	0.320811953931398	3	0.041672105582277304	1.0	2.9646543267300696	87
chr3	216	2	0.276554125959574	3	0.031870836569126815	1.0	3.277234948729252	87
chr3	44	3	0.3198464461156952	3	0.004298733711666285	1.0	4.7390240421628045	1188
chr3	1232	2	0.3447553335352353	3	0.04738385764241363	1.0	2.8190754553226727	1188
chr3	7	2	0.2847281258781285	3	0.03360343390946034	1.0	3.2145322087652186	52
chr3	59	2	0.2855367317897675	3	0.03377679515317777	1.0	3.2084641628135033	3
chr3	62	2	0.2513631116634099	3	0.02676496134433799	1.0	3.4877782401571973	3
chr3	1815	2	0.3109012725422935	3	0.03938961377365129	1.0	3.0293104632413534	1753
chr3	1805	2	0.339442193241588	3	0.04609285031532782	1.0	2.850172111534982	1000000
chr3	1800	2	0.2881016401652439	3	0.03432901925024954	1.0	3.1893715101840496	52
chr3	1852	2	0.2844433725230946	3	0.03354246787192467	1.0	3.216674737501654	52
chr3	1842	2	0.2899954341440153	3	0.034739007054719016	1.0	3.1754237589690253	16
chr3	1858	2	0.2071115054777772	3	0.018704052294661787	1.0	3.9395912797544836	16
chr3	1751	2	0.2318628973410129	3	0.023065159925243602	1.0	3.671980009953072	27
chr3	1778	2	0.3016608660238889	3	0.037306147331777326	1.0	3.0921811629883527	27
chr3	1946	2	0.3275317371358033	3	0.043247322210260467	1.0	2.922343017069224	8
chr3	1954	2	0.30280216963106	3	0.03756111395325974	1.0	3.0842741686629243	8
chr3	1582	2	0.2538524113357169	3	0.027253407774309145	1.0	3.465694698462972	18
